"Alkuaika UTC","Lopetusaika UTC","Alkuaika UTC+02:00","Lopetusaika UTC+02:00","Sähkön kulutus Suomessa"
"2010-01-20 09:00:00","2010-01-20 10:00:00","2010-01-20 11:00:00","2010-01-20 12:00:00","12883.0"
"2010-01-20 10:00:00","2010-01-20 11:00:00","2010-01-20 12:00:00","2010-01-20 13:00:00","12815.0"
"2010-01-20 11:00:00","2010-01-20 12:00:00","2010-01-20 13:00:00","2010-01-20 14:00:00","12749.0"
"2010-01-20 12:00:00","2010-01-20 13:00:00","2010-01-20 14:00:00","2010-01-20 15:00:00","12712.0"
"2010-01-20 13:00:00","2010-01-20 14:00:00","2010-01-20 15:00:00","2010-01-20 16:00:00","12708.0"
"2010-01-20 14:00:00","2010-01-20 15:00:00","2010-01-20 16:00:00","2010-01-20 17:00:00","13004.0"
"2010-01-20 15:00:00","2010-01-20 16:00:00","2010-01-20 17:00:00","2010-01-20 18:00:00","13190.0"
"2010-01-20 16:00:00","2010-01-20 17:00:00","2010-01-20 18:00:00","2010-01-20 19:00:00","13279.0"
"2010-01-20 17:00:00","2010-01-20 18:00:00","2010-01-20 19:00:00","2010-01-20 20:00:00","13415.0"
"2010-01-20 18:00:00","2010-01-20 19:00:00","2010-01-20 20:00:00","2010-01-20 21:00:00","13290.0"
"2010-01-20 19:00:00","2010-01-20 20:00:00","2010-01-20 21:00:00","2010-01-20 22:00:00","12718.0"
"2010-01-20 20:00:00","2010-01-20 21:00:00","2010-01-20 22:00:00","2010-01-20 23:00:00","12998.0"
"2010-01-20 21:00:00","2010-01-20 22:00:00","2010-01-20 23:00:00","2010-01-21 00:00:00","12614.0"
"2010-01-20 22:00:00","2010-01-20 23:00:00","2010-01-21 00:00:00","2010-01-21 01:00:00","12068.0"
"2010-01-20 23:00:00","2010-01-21 00:00:00","2010-01-21 01:00:00","2010-01-21 02:00:00","11819.0"
"2010-01-21 00:00:00","2010-01-21 01:00:00","2010-01-21 02:00:00","2010-01-21 03:00:00","11602.0"
"2010-01-21 01:00:00","2010-01-21 02:00:00","2010-01-21 03:00:00","2010-01-21 04:00:00","11551.0"
"2010-01-21 02:00:00","2010-01-21 03:00:00","2010-01-21 04:00:00","2010-01-21 05:00:00","11636.0"
"2010-01-21 03:00:00","2010-01-21 04:00:00","2010-01-21 05:00:00","2010-01-21 06:00:00","12040.0"
"2010-01-21 04:00:00","2010-01-21 05:00:00","2010-01-21 06:00:00","2010-01-21 07:00:00","13031.0"
"2010-01-21 05:00:00","2010-01-21 06:00:00","2010-01-21 07:00:00","2010-01-21 08:00:00","13455.0"
"2010-01-21 06:00:00","2010-01-21 07:00:00","2010-01-21 08:00:00","2010-01-21 09:00:00","13599.0"
"2010-01-21 07:00:00","2010-01-21 08:00:00","2010-01-21 09:00:00","2010-01-21 10:00:00","13420.0"
"2010-01-21 08:00:00","2010-01-21 09:00:00","2010-01-21 10:00:00","2010-01-21 11:00:00","13349.0"
"2010-01-21 09:00:00","2010-01-21 10:00:00","2010-01-21 11:00:00","2010-01-21 12:00:00","13353.0"
"2010-01-21 10:00:00","2010-01-21 11:00:00","2010-01-21 12:00:00","2010-01-21 13:00:00","13354.0"
"2010-01-21 11:00:00","2010-01-21 12:00:00","2010-01-21 13:00:00","2010-01-21 14:00:00","13231.0"
"2010-01-21 12:00:00","2010-01-21 13:00:00","2010-01-21 14:00:00","2010-01-21 15:00:00","13198.0"
"2010-01-21 13:00:00","2010-01-21 14:00:00","2010-01-21 15:00:00","2010-01-21 16:00:00","13272.0"
"2010-01-21 14:00:00","2010-01-21 15:00:00","2010-01-21 16:00:00","2010-01-21 17:00:00","13566.0"
"2010-01-21 15:00:00","2010-01-21 16:00:00","2010-01-21 17:00:00","2010-01-21 18:00:00","13795.0"
"2010-01-21 16:00:00","2010-01-21 17:00:00","2010-01-21 18:00:00","2010-01-21 19:00:00","13779.0"
"2010-01-21 17:00:00","2010-01-21 18:00:00","2010-01-21 19:00:00","2010-01-21 20:00:00","13785.0"
"2010-01-21 18:00:00","2010-01-21 19:00:00","2010-01-21 20:00:00","2010-01-21 21:00:00","13640.0"
"2010-01-21 19:00:00","2010-01-21 20:00:00","2010-01-21 21:00:00","2010-01-21 22:00:00","13149.0"
"2010-01-21 20:00:00","2010-01-21 21:00:00","2010-01-21 22:00:00","2010-01-21 23:00:00","13422.0"
"2010-01-21 21:00:00","2010-01-21 22:00:00","2010-01-21 23:00:00","2010-01-22 00:00:00","12996.0"
"2010-01-21 22:00:00","2010-01-21 23:00:00","2010-01-22 00:00:00","2010-01-22 01:00:00","12475.0"
"2010-01-21 23:00:00","2010-01-22 00:00:00","2010-01-22 01:00:00","2010-01-22 02:00:00","12141.0"
"2010-01-22 00:00:00","2010-01-22 01:00:00","2010-01-22 02:00:00","2010-01-22 03:00:00","11959.0"
"2010-01-22 01:00:00","2010-01-22 02:00:00","2010-01-22 03:00:00","2010-01-22 04:00:00","11974.0"
"2010-01-22 02:00:00","2010-01-22 03:00:00","2010-01-22 04:00:00","2010-01-22 05:00:00","12127.0"
"2010-01-22 03:00:00","2010-01-22 04:00:00","2010-01-22 05:00:00","2010-01-22 06:00:00","12531.0"
"2010-01-22 04:00:00","2010-01-22 05:00:00","2010-01-22 06:00:00","2010-01-22 07:00:00","13575.0"
"2010-01-22 05:00:00","2010-01-22 06:00:00","2010-01-22 07:00:00","2010-01-22 08:00:00","14035.0"
"2010-01-22 06:00:00","2010-01-22 07:00:00","2010-01-22 08:00:00","2010-01-22 09:00:00","14189.0"
"2010-01-22 07:00:00","2010-01-22 08:00:00","2010-01-22 09:00:00","2010-01-22 10:00:00","14007.0"
"2010-01-22 08:00:00","2010-01-22 09:00:00","2010-01-22 10:00:00","2010-01-22 11:00:00","13850.0"
"2010-01-22 09:00:00","2010-01-22 10:00:00","2010-01-22 11:00:00","2010-01-22 12:00:00","13889.0"
"2010-01-22 10:00:00","2010-01-22 11:00:00","2010-01-22 12:00:00","2010-01-22 13:00:00","13810.0"
"2010-01-22 11:00:00","2010-01-22 12:00:00","2010-01-22 13:00:00","2010-01-22 14:00:00","13696.0"
"2010-01-22 12:00:00","2010-01-22 13:00:00","2010-01-22 14:00:00","2010-01-22 15:00:00","13564.0"
"2010-01-22 13:00:00","2010-01-22 14:00:00","2010-01-22 15:00:00","2010-01-22 16:00:00","13511.0"
"2010-01-22 14:00:00","2010-01-22 15:00:00","2010-01-22 16:00:00","2010-01-22 17:00:00","13795.0"
"2010-01-22 15:00:00","2010-01-22 16:00:00","2010-01-22 17:00:00","2010-01-22 18:00:00","14016.0"
"2010-01-22 16:00:00","2010-01-22 17:00:00","2010-01-22 18:00:00","2010-01-22 19:00:00","14002.0"
"2010-01-22 17:00:00","2010-01-22 18:00:00","2010-01-22 19:00:00","2010-01-22 20:00:00","14001.0"
"2010-01-22 18:00:00","2010-01-22 19:00:00","2010-01-22 20:00:00","2010-01-22 21:00:00","13776.0"
"2010-01-22 19:00:00","2010-01-22 20:00:00","2010-01-22 21:00:00","2010-01-22 22:00:00","13258.0"
"2010-01-22 20:00:00","2010-01-22 21:00:00","2010-01-22 22:00:00","2010-01-22 23:00:00","13582.0"
"2010-01-22 21:00:00","2010-01-22 22:00:00","2010-01-22 23:00:00","2010-01-23 00:00:00","13139.0"
"2010-01-22 22:00:00","2010-01-22 23:00:00","2010-01-23 00:00:00","2010-01-23 01:00:00","12627.0"
"2010-01-22 23:00:00","2010-01-23 00:00:00","2010-01-23 01:00:00","2010-01-23 02:00:00","12284.0"
"2010-01-23 00:00:00","2010-01-23 01:00:00","2010-01-23 02:00:00","2010-01-23 03:00:00","12046.0"
"2010-01-23 01:00:00","2010-01-23 02:00:00","2010-01-23 03:00:00","2010-01-23 04:00:00","11994.0"
"2010-01-23 02:00:00","2010-01-23 03:00:00","2010-01-23 04:00:00","2010-01-23 05:00:00","11938.0"
"2010-01-23 03:00:00","2010-01-23 04:00:00","2010-01-23 05:00:00","2010-01-23 06:00:00","12046.0"
"2010-01-23 04:00:00","2010-01-23 05:00:00","2010-01-23 06:00:00","2010-01-23 07:00:00","12221.0"
"2010-01-23 05:00:00","2010-01-23 06:00:00","2010-01-23 07:00:00","2010-01-23 08:00:00","12151.0"
"2010-01-23 06:00:00","2010-01-23 07:00:00","2010-01-23 08:00:00","2010-01-23 09:00:00","12383.0"
"2010-01-23 07:00:00","2010-01-23 08:00:00","2010-01-23 09:00:00","2010-01-23 10:00:00","12544.0"
"2010-01-23 08:00:00","2010-01-23 09:00:00","2010-01-23 10:00:00","2010-01-23 11:00:00","12642.0"
"2010-01-23 09:00:00","2010-01-23 10:00:00","2010-01-23 11:00:00","2010-01-23 12:00:00","12633.0"
"2010-01-23 10:00:00","2010-01-23 11:00:00","2010-01-23 12:00:00","2010-01-23 13:00:00","12503.0"
"2010-01-23 11:00:00","2010-01-23 12:00:00","2010-01-23 13:00:00","2010-01-23 14:00:00","12454.0"
"2010-01-23 12:00:00","2010-01-23 13:00:00","2010-01-23 14:00:00","2010-01-23 15:00:00","12378.0"
"2010-01-23 13:00:00","2010-01-23 14:00:00","2010-01-23 15:00:00","2010-01-23 16:00:00","12476.0"
"2010-01-23 14:00:00","2010-01-23 15:00:00","2010-01-23 16:00:00","2010-01-23 17:00:00","12926.0"
"2010-01-23 15:00:00","2010-01-23 16:00:00","2010-01-23 17:00:00","2010-01-23 18:00:00","13497.0"
"2010-01-23 16:00:00","2010-01-23 17:00:00","2010-01-23 18:00:00","2010-01-23 19:00:00","13682.0"
"2010-01-23 17:00:00","2010-01-23 18:00:00","2010-01-23 19:00:00","2010-01-23 20:00:00","13593.0"
"2010-01-23 18:00:00","2010-01-23 19:00:00","2010-01-23 20:00:00","2010-01-23 21:00:00","13222.0"
"2010-01-23 19:00:00","2010-01-23 20:00:00","2010-01-23 21:00:00","2010-01-23 22:00:00","12829.0"
"2010-01-23 20:00:00","2010-01-23 21:00:00","2010-01-23 22:00:00","2010-01-23 23:00:00","13313.0"
"2010-01-23 21:00:00","2010-01-23 22:00:00","2010-01-23 23:00:00","2010-01-24 00:00:00","13101.0"
"2010-01-23 22:00:00","2010-01-23 23:00:00","2010-01-24 00:00:00","2010-01-24 01:00:00","12599.0"
"2010-01-23 23:00:00","2010-01-24 00:00:00","2010-01-24 01:00:00","2010-01-24 02:00:00","12169.0"
"2010-01-24 00:00:00","2010-01-24 01:00:00","2010-01-24 02:00:00","2010-01-24 03:00:00","11923.0"
"2010-01-24 01:00:00","2010-01-24 02:00:00","2010-01-24 03:00:00","2010-01-24 04:00:00","11816.0"
"2010-01-24 02:00:00","2010-01-24 03:00:00","2010-01-24 04:00:00","2010-01-24 05:00:00","11737.0"
"2010-01-24 03:00:00","2010-01-24 04:00:00","2010-01-24 05:00:00","2010-01-24 06:00:00","11799.0"
"2010-01-24 04:00:00","2010-01-24 05:00:00","2010-01-24 06:00:00","2010-01-24 07:00:00","11931.0"
"2010-01-24 05:00:00","2010-01-24 06:00:00","2010-01-24 07:00:00","2010-01-24 08:00:00","11772.0"
"2010-01-24 06:00:00","2010-01-24 07:00:00","2010-01-24 08:00:00","2010-01-24 09:00:00","11959.0"
"2010-01-24 07:00:00","2010-01-24 08:00:00","2010-01-24 09:00:00","2010-01-24 10:00:00","12035.0"
"2010-01-24 08:00:00","2010-01-24 09:00:00","2010-01-24 10:00:00","2010-01-24 11:00:00","12297.0"
"2010-01-24 09:00:00","2010-01-24 10:00:00","2010-01-24 11:00:00","2010-01-24 12:00:00","12461.0"
"2010-01-24 10:00:00","2010-01-24 11:00:00","2010-01-24 12:00:00","2010-01-24 13:00:00","12410.0"
"2010-01-24 11:00:00","2010-01-24 12:00:00","2010-01-24 13:00:00","2010-01-24 14:00:00","12299.0"
"2010-01-24 12:00:00","2010-01-24 13:00:00","2010-01-24 14:00:00","2010-01-24 15:00:00","12221.0"
"2010-01-24 13:00:00","2010-01-24 14:00:00","2010-01-24 15:00:00","2010-01-24 16:00:00","12255.0"
"2010-01-24 14:00:00","2010-01-24 15:00:00","2010-01-24 16:00:00","2010-01-24 17:00:00","12663.0"
"2010-01-24 15:00:00","2010-01-24 16:00:00","2010-01-24 17:00:00","2010-01-24 18:00:00","12742.0"
"2010-01-24 16:00:00","2010-01-24 17:00:00","2010-01-24 18:00:00","2010-01-24 19:00:00","12804.0"
"2010-01-24 17:00:00","2010-01-24 18:00:00","2010-01-24 19:00:00","2010-01-24 20:00:00","12752.0"
"2010-01-24 18:00:00","2010-01-24 19:00:00","2010-01-24 20:00:00","2010-01-24 21:00:00","12432.0"
"2010-01-24 19:00:00","2010-01-24 20:00:00","2010-01-24 21:00:00","2010-01-24 22:00:00","12138.0"
"2010-01-24 20:00:00","2010-01-24 21:00:00","2010-01-24 22:00:00","2010-01-24 23:00:00","12623.0"
"2010-01-24 21:00:00","2010-01-24 22:00:00","2010-01-24 23:00:00","2010-01-25 00:00:00","12473.0"
"2010-01-24 22:00:00","2010-01-24 23:00:00","2010-01-25 00:00:00","2010-01-25 01:00:00","12012.0"
"2010-01-24 23:00:00","2010-01-25 00:00:00","2010-01-25 01:00:00","2010-01-25 02:00:00","11525.0"
"2010-01-25 00:00:00","2010-01-25 01:00:00","2010-01-25 02:00:00","2010-01-25 03:00:00","11238.0"
"2010-01-25 01:00:00","2010-01-25 02:00:00","2010-01-25 03:00:00","2010-01-25 04:00:00","11164.0"
"2010-01-25 02:00:00","2010-01-25 03:00:00","2010-01-25 04:00:00","2010-01-25 05:00:00","11133.0"
"2010-01-25 03:00:00","2010-01-25 04:00:00","2010-01-25 05:00:00","2010-01-25 06:00:00","11524.0"
"2010-01-25 04:00:00","2010-01-25 05:00:00","2010-01-25 06:00:00","2010-01-25 07:00:00","12523.0"
"2010-01-25 05:00:00","2010-01-25 06:00:00","2010-01-25 07:00:00","2010-01-25 08:00:00","12997.0"
"2010-01-25 06:00:00","2010-01-25 07:00:00","2010-01-25 08:00:00","2010-01-25 09:00:00","13090.0"
"2010-01-25 07:00:00","2010-01-25 08:00:00","2010-01-25 09:00:00","2010-01-25 10:00:00","12832.0"
"2010-01-25 08:00:00","2010-01-25 09:00:00","2010-01-25 10:00:00","2010-01-25 11:00:00","12770.0"
"2010-01-25 09:00:00","2010-01-25 10:00:00","2010-01-25 11:00:00","2010-01-25 12:00:00","12783.0"
"2010-01-25 10:00:00","2010-01-25 11:00:00","2010-01-25 12:00:00","2010-01-25 13:00:00","12654.0"
"2010-01-25 11:00:00","2010-01-25 12:00:00","2010-01-25 13:00:00","2010-01-25 14:00:00","12631.0"
"2010-01-25 12:00:00","2010-01-25 13:00:00","2010-01-25 14:00:00","2010-01-25 15:00:00","12507.0"
"2010-01-25 13:00:00","2010-01-25 14:00:00","2010-01-25 15:00:00","2010-01-25 16:00:00","12455.0"
"2010-01-25 14:00:00","2010-01-25 15:00:00","2010-01-25 16:00:00","2010-01-25 17:00:00","12650.0"
"2010-01-25 15:00:00","2010-01-25 16:00:00","2010-01-25 17:00:00","2010-01-25 18:00:00","12938.0"
"2010-01-25 16:00:00","2010-01-25 17:00:00","2010-01-25 18:00:00","2010-01-25 19:00:00","12782.0"
"2010-01-25 17:00:00","2010-01-25 18:00:00","2010-01-25 19:00:00","2010-01-25 20:00:00","12710.0"
"2010-01-25 18:00:00","2010-01-25 19:00:00","2010-01-25 20:00:00","2010-01-25 21:00:00","12660.0"
"2010-01-25 19:00:00","2010-01-25 20:00:00","2010-01-25 21:00:00","2010-01-25 22:00:00","12378.0"
"2010-01-25 20:00:00","2010-01-25 21:00:00","2010-01-25 22:00:00","2010-01-25 23:00:00","12684.0"
"2010-01-25 21:00:00","2010-01-25 22:00:00","2010-01-25 23:00:00","2010-01-26 00:00:00","12422.0"
"2010-01-25 22:00:00","2010-01-25 23:00:00","2010-01-26 00:00:00","2010-01-26 01:00:00","11875.0"
"2010-01-25 23:00:00","2010-01-26 00:00:00","2010-01-26 01:00:00","2010-01-26 02:00:00","11512.0"
"2010-01-26 00:00:00","2010-01-26 01:00:00","2010-01-26 02:00:00","2010-01-26 03:00:00","11417.0"
"2010-01-26 01:00:00","2010-01-26 02:00:00","2010-01-26 03:00:00","2010-01-26 04:00:00","11360.0"
"2010-01-26 02:00:00","2010-01-26 03:00:00","2010-01-26 04:00:00","2010-01-26 05:00:00","11502.0"
"2010-01-26 03:00:00","2010-01-26 04:00:00","2010-01-26 05:00:00","2010-01-26 06:00:00","11866.0"
"2010-01-26 04:00:00","2010-01-26 05:00:00","2010-01-26 06:00:00","2010-01-26 07:00:00","12782.0"
"2010-01-26 05:00:00","2010-01-26 06:00:00","2010-01-26 07:00:00","2010-01-26 08:00:00","13112.0"
"2010-01-26 06:00:00","2010-01-26 07:00:00","2010-01-26 08:00:00","2010-01-26 09:00:00","13363.0"
"2010-01-26 07:00:00","2010-01-26 08:00:00","2010-01-26 09:00:00","2010-01-26 10:00:00","13249.0"
"2010-01-26 08:00:00","2010-01-26 09:00:00","2010-01-26 10:00:00","2010-01-26 11:00:00","13237.0"
"2010-01-26 09:00:00","2010-01-26 10:00:00","2010-01-26 11:00:00","2010-01-26 12:00:00","13186.0"
"2010-01-26 10:00:00","2010-01-26 11:00:00","2010-01-26 12:00:00","2010-01-26 13:00:00","13105.0"
"2010-01-26 11:00:00","2010-01-26 12:00:00","2010-01-26 13:00:00","2010-01-26 14:00:00","12957.0"
"2010-01-26 12:00:00","2010-01-26 13:00:00","2010-01-26 14:00:00","2010-01-26 15:00:00","12928.0"
"2010-01-26 13:00:00","2010-01-26 14:00:00","2010-01-26 15:00:00","2010-01-26 16:00:00","12958.0"
"2010-01-26 14:00:00","2010-01-26 15:00:00","2010-01-26 16:00:00","2010-01-26 17:00:00","13163.0"
"2010-01-26 15:00:00","2010-01-26 16:00:00","2010-01-26 17:00:00","2010-01-26 18:00:00","13626.0"
"2010-01-26 16:00:00","2010-01-26 17:00:00","2010-01-26 18:00:00","2010-01-26 19:00:00","13626.0"
"2010-01-26 17:00:00","2010-01-26 18:00:00","2010-01-26 19:00:00","2010-01-26 20:00:00","13753.0"
"2010-01-26 18:00:00","2010-01-26 19:00:00","2010-01-26 20:00:00","2010-01-26 21:00:00","13637.0"
"2010-01-26 19:00:00","2010-01-26 20:00:00","2010-01-26 21:00:00","2010-01-26 22:00:00","13211.0"
"2010-01-26 20:00:00","2010-01-26 21:00:00","2010-01-26 22:00:00","2010-01-26 23:00:00","13571.0"
"2010-01-26 21:00:00","2010-01-26 22:00:00","2010-01-26 23:00:00","2010-01-27 00:00:00","13150.0"
"2010-01-26 22:00:00","2010-01-26 23:00:00","2010-01-27 00:00:00","2010-01-27 01:00:00","12633.0"
"2010-01-26 23:00:00","2010-01-27 00:00:00","2010-01-27 01:00:00","2010-01-27 02:00:00","12278.0"
"2010-01-27 00:00:00","2010-01-27 01:00:00","2010-01-27 02:00:00","2010-01-27 03:00:00","12146.0"
"2010-01-27 01:00:00","2010-01-27 02:00:00","2010-01-27 03:00:00","2010-01-27 04:00:00","12164.0"
"2010-01-27 02:00:00","2010-01-27 03:00:00","2010-01-27 04:00:00","2010-01-27 05:00:00","12300.0"
"2010-01-27 03:00:00","2010-01-27 04:00:00","2010-01-27 05:00:00","2010-01-27 06:00:00","12731.0"
"2010-01-27 04:00:00","2010-01-27 05:00:00","2010-01-27 06:00:00","2010-01-27 07:00:00","13650.0"
"2010-01-27 05:00:00","2010-01-27 06:00:00","2010-01-27 07:00:00","2010-01-27 08:00:00","14039.0"
"2010-01-27 06:00:00","2010-01-27 07:00:00","2010-01-27 08:00:00","2010-01-27 09:00:00","14157.0"
"2010-01-27 07:00:00","2010-01-27 08:00:00","2010-01-27 09:00:00","2010-01-27 10:00:00","14017.0"
"2010-01-27 08:00:00","2010-01-27 09:00:00","2010-01-27 10:00:00","2010-01-27 11:00:00","13874.0"
"2010-01-27 09:00:00","2010-01-27 10:00:00","2010-01-27 11:00:00","2010-01-27 12:00:00","13733.0"
"2010-01-27 10:00:00","2010-01-27 11:00:00","2010-01-27 12:00:00","2010-01-27 13:00:00","13575.0"
"2010-01-27 11:00:00","2010-01-27 12:00:00","2010-01-27 13:00:00","2010-01-27 14:00:00","13505.0"
"2010-01-27 12:00:00","2010-01-27 13:00:00","2010-01-27 14:00:00","2010-01-27 15:00:00","13451.0"
"2010-01-27 13:00:00","2010-01-27 14:00:00","2010-01-27 15:00:00","2010-01-27 16:00:00","13451.0"
"2010-01-27 14:00:00","2010-01-27 15:00:00","2010-01-27 16:00:00","2010-01-27 17:00:00","13680.0"
"2010-01-27 15:00:00","2010-01-27 16:00:00","2010-01-27 17:00:00","2010-01-27 18:00:00","14022.0"
"2010-01-27 16:00:00","2010-01-27 17:00:00","2010-01-27 18:00:00","2010-01-27 19:00:00","14093.0"
"2010-01-27 17:00:00","2010-01-27 18:00:00","2010-01-27 19:00:00","2010-01-27 20:00:00","14130.0"
"2010-01-27 18:00:00","2010-01-27 19:00:00","2010-01-27 20:00:00","2010-01-27 21:00:00","13966.0"
"2010-01-27 19:00:00","2010-01-27 20:00:00","2010-01-27 21:00:00","2010-01-27 22:00:00","13393.0"
"2010-01-27 20:00:00","2010-01-27 21:00:00","2010-01-27 22:00:00","2010-01-27 23:00:00","13656.0"
"2010-01-27 21:00:00","2010-01-27 22:00:00","2010-01-27 23:00:00","2010-01-28 00:00:00","13234.0"
"2010-01-27 22:00:00","2010-01-27 23:00:00","2010-01-28 00:00:00","2010-01-28 01:00:00","12728.0"
"2010-01-27 23:00:00","2010-01-28 00:00:00","2010-01-28 01:00:00","2010-01-28 02:00:00","12407.0"
"2010-01-28 00:00:00","2010-01-28 01:00:00","2010-01-28 02:00:00","2010-01-28 03:00:00","12209.0"
"2010-01-28 01:00:00","2010-01-28 02:00:00","2010-01-28 03:00:00","2010-01-28 04:00:00","12222.0"
"2010-01-28 02:00:00","2010-01-28 03:00:00","2010-01-28 04:00:00","2010-01-28 05:00:00","12320.0"
"2010-01-28 03:00:00","2010-01-28 04:00:00","2010-01-28 05:00:00","2010-01-28 06:00:00","12743.0"
"2010-01-28 04:00:00","2010-01-28 05:00:00","2010-01-28 06:00:00","2010-01-28 07:00:00","13766.0"
"2010-01-28 05:00:00","2010-01-28 06:00:00","2010-01-28 07:00:00","2010-01-28 08:00:00","14200.0"
"2010-01-28 06:00:00","2010-01-28 07:00:00","2010-01-28 08:00:00","2010-01-28 09:00:00","14320.0"
"2010-01-28 07:00:00","2010-01-28 08:00:00","2010-01-28 09:00:00","2010-01-28 10:00:00","14032.0"
"2010-01-28 08:00:00","2010-01-28 09:00:00","2010-01-28 10:00:00","2010-01-28 11:00:00","14049.0"
"2010-01-28 09:00:00","2010-01-28 10:00:00","2010-01-28 11:00:00","2010-01-28 12:00:00","14020.0"
"2010-01-28 10:00:00","2010-01-28 11:00:00","2010-01-28 12:00:00","2010-01-28 13:00:00","13930.0"
"2010-01-28 11:00:00","2010-01-28 12:00:00","2010-01-28 13:00:00","2010-01-28 14:00:00","13827.0"
"2010-01-28 12:00:00","2010-01-28 13:00:00","2010-01-28 14:00:00","2010-01-28 15:00:00","13719.0"
"2010-01-28 13:00:00","2010-01-28 14:00:00","2010-01-28 15:00:00","2010-01-28 16:00:00","13682.0"
"2010-01-28 14:00:00","2010-01-28 15:00:00","2010-01-28 16:00:00","2010-01-28 17:00:00","13762.0"
"2010-01-28 15:00:00","2010-01-28 16:00:00","2010-01-28 17:00:00","2010-01-28 18:00:00","14150.0"
"2010-01-28 16:00:00","2010-01-28 17:00:00","2010-01-28 18:00:00","2010-01-28 19:00:00","14168.0"
"2010-01-28 17:00:00","2010-01-28 18:00:00","2010-01-28 19:00:00","2010-01-28 20:00:00","14127.0"
"2010-01-28 18:00:00","2010-01-28 19:00:00","2010-01-28 20:00:00","2010-01-28 21:00:00","13990.0"
"2010-01-28 19:00:00","2010-01-28 20:00:00","2010-01-28 21:00:00","2010-01-28 22:00:00","13445.0"
"2010-01-28 20:00:00","2010-01-28 21:00:00","2010-01-28 22:00:00","2010-01-28 23:00:00","13744.0"
"2010-01-28 21:00:00","2010-01-28 22:00:00","2010-01-28 23:00:00","2010-01-29 00:00:00","13260.0"
"2010-01-28 22:00:00","2010-01-28 23:00:00","2010-01-29 00:00:00","2010-01-29 01:00:00","12751.0"
"2010-01-28 23:00:00","2010-01-29 00:00:00","2010-01-29 01:00:00","2010-01-29 02:00:00","12372.0"
"2010-01-29 00:00:00","2010-01-29 01:00:00","2010-01-29 02:00:00","2010-01-29 03:00:00","12133.0"
"2010-01-29 01:00:00","2010-01-29 02:00:00","2010-01-29 03:00:00","2010-01-29 04:00:00","12111.0"
"2010-01-29 02:00:00","2010-01-29 03:00:00","2010-01-29 04:00:00","2010-01-29 05:00:00","12181.0"
"2010-01-29 03:00:00","2010-01-29 04:00:00","2010-01-29 05:00:00","2010-01-29 06:00:00","12603.0"
"2010-01-29 04:00:00","2010-01-29 05:00:00","2010-01-29 06:00:00","2010-01-29 07:00:00","13467.0"
"2010-01-29 05:00:00","2010-01-29 06:00:00","2010-01-29 07:00:00","2010-01-29 08:00:00","13772.0"
"2010-01-29 06:00:00","2010-01-29 07:00:00","2010-01-29 08:00:00","2010-01-29 09:00:00","13715.0"
"2010-01-29 07:00:00","2010-01-29 08:00:00","2010-01-29 09:00:00","2010-01-29 10:00:00","13486.0"
"2010-01-29 08:00:00","2010-01-29 09:00:00","2010-01-29 10:00:00","2010-01-29 11:00:00","13453.0"
"2010-01-29 09:00:00","2010-01-29 10:00:00","2010-01-29 11:00:00","2010-01-29 12:00:00","13426.0"
"2010-01-29 10:00:00","2010-01-29 11:00:00","2010-01-29 12:00:00","2010-01-29 13:00:00","13369.0"
"2010-01-29 11:00:00","2010-01-29 12:00:00","2010-01-29 13:00:00","2010-01-29 14:00:00","13344.0"
"2010-01-29 12:00:00","2010-01-29 13:00:00","2010-01-29 14:00:00","2010-01-29 15:00:00","13260.0"
"2010-01-29 13:00:00","2010-01-29 14:00:00","2010-01-29 15:00:00","2010-01-29 16:00:00","13280.0"
"2010-01-29 14:00:00","2010-01-29 15:00:00","2010-01-29 16:00:00","2010-01-29 17:00:00","13502.0"
"2010-01-29 15:00:00","2010-01-29 16:00:00","2010-01-29 17:00:00","2010-01-29 18:00:00","13918.0"
"2010-01-29 16:00:00","2010-01-29 17:00:00","2010-01-29 18:00:00","2010-01-29 19:00:00","13860.0"
"2010-01-29 17:00:00","2010-01-29 18:00:00","2010-01-29 19:00:00","2010-01-29 20:00:00","13786.0"
"2010-01-29 18:00:00","2010-01-29 19:00:00","2010-01-29 20:00:00","2010-01-29 21:00:00","13613.0"
"2010-01-29 19:00:00","2010-01-29 20:00:00","2010-01-29 21:00:00","2010-01-29 22:00:00","13141.0"
"2010-01-29 20:00:00","2010-01-29 21:00:00","2010-01-29 22:00:00","2010-01-29 23:00:00","13414.0"
"2010-01-29 21:00:00","2010-01-29 22:00:00","2010-01-29 23:00:00","2010-01-30 00:00:00","12954.0"
"2010-01-29 22:00:00","2010-01-29 23:00:00","2010-01-30 00:00:00","2010-01-30 01:00:00","12381.0"
"2010-01-29 23:00:00","2010-01-30 00:00:00","2010-01-30 01:00:00","2010-01-30 02:00:00","11962.0"
"2010-01-30 00:00:00","2010-01-30 01:00:00","2010-01-30 02:00:00","2010-01-30 03:00:00","11688.0"
"2010-01-30 01:00:00","2010-01-30 02:00:00","2010-01-30 03:00:00","2010-01-30 04:00:00","11613.0"
"2010-01-30 02:00:00","2010-01-30 03:00:00","2010-01-30 04:00:00","2010-01-30 05:00:00","11554.0"
"2010-01-30 03:00:00","2010-01-30 04:00:00","2010-01-30 05:00:00","2010-01-30 06:00:00","11634.0"
"2010-01-30 04:00:00","2010-01-30 05:00:00","2010-01-30 06:00:00","2010-01-30 07:00:00","11844.0"
